timeStamp,velocityLeft,velocityRight
0.0029816627502441406,0.0,0.0
0.0056612491607666016,0.0,0.0
0.008219480514526367,0.0,0.0
0.010862112045288086,0.0,0.0
0.013590574264526367,0.0,0.0
0.016344070434570312,0.0,0.0
0.01909947395324707,0.0,0.0
0.021452903747558594,0.0,0.0
0.022632837295532227,0.0,0.0
0.023766279220581055,0.0,0.0
0.024921894073486328,0.0,0.0
0.02617192268371582,0.0,0.0
0.027338266372680664,0.0,0.0
0.02850198745727539,0.0,0.0
0.029627561569213867,0.0,0.0
0.03075385093688965,0.0,0.0
0.03193855285644531,0.0,0.0
0.03310680389404297,0.0,0.0
0.03416752815246582,0.0,0.0
0.03530716896057129,0.0,0.0
0.03634500503540039,0.0,0.0
0.03738093376159668,0.0,0.0
0.03854250907897949,0.0,0.0
0.039663076400756836,0.0,0.0
0.0407254695892334,0.0,0.0
0.04182267189025879,0.0,0.0
0.04286766052246094,0.0,0.0
0.043908119201660156,0.0,0.0
0.04497361183166504,0.0,0.0
0.04616737365722656,0.0,0.0
0.04732346534729004,0.0,0.0
0.04854464530944824,0.0,0.0
0.049663543701171875,0.0,0.0
0.050713300704956055,0.0,0.0
0.051776885986328125,0.0,0.0
0.05280280113220215,0.0,0.0
0.053815603256225586,0.0,0.0
0.05481886863708496,0.0,0.0
0.05586647987365723,0.0,0.0
0.05687141418457031,0.0,0.0
0.05787348747253418,0.0,0.0
0.05887889862060547,0.0,0.0
0.059355735778808594,0.0,0.0
0.05980849266052246,0.0,0.0
0.06025528907775879,0.0,0.0
0.06070590019226074,0.0,0.0
0.06115269660949707,0.0,0.0
0.061598777770996094,0.0,0.0
0.062127113342285156,0.0,0.0
0.06258225440979004,0.0,0.0
0.0630335807800293,0.0,0.0
0.06348252296447754,0.0,0.0
0.06393122673034668,0.0,0.0
0.06441831588745117,0.0,0.0
0.06487011909484863,0.0,0.0
0.06537961959838867,0.0,0.0
0.06583642959594727,0.0,0.0
0.06628727912902832,0.0,0.0
0.06673908233642578,0.0,0.0
0.06719136238098145,0.0,0.0
0.0676422119140625,0.0,0.0
0.06809878349304199,0.0,0.0
0.06857657432556152,0.0,0.0
0.06902241706848145,0.0,0.0
0.06946492195129395,0.0,0.0
0.06991267204284668,0.0,0.0
0.07035326957702637,0.0,0.0
0.07079100608825684,0.0,0.0
0.07122993469238281,0.0,0.0
0.07169342041015625,0.0,0.0
0.07214593887329102,0.0,0.0
0.07259583473205566,0.0,0.0
0.07304763793945312,0.0,0.0
0.07349133491516113,0.0,0.0
0.07392144203186035,0.0,0.0
0.07434773445129395,0.0,0.0
0.07477355003356934,0.0,0.0
0.07524466514587402,0.0,0.0
0.07567238807678223,0.0,0.0
0.07609987258911133,0.0,0.0
0.07652664184570312,0.0,0.0
0.07695317268371582,0.0,0.0
0.07738018035888672,0.0,0.0
0.07780742645263672,0.0,0.0
0.07823324203491211,0.0,0.0
0.07867741584777832,0.0,0.0
0.07910323143005371,0.0,0.0
0.0795283317565918,0.0,0.0
0.0799551010131836,0.0,0.0
0.08038115501403809,0.0,0.0
0.08080768585205078,0.0,0.0
0.08123421669006348,0.0,0.0
0.08166122436523438,0.0,0.0
0.08211493492126465,0.0,0.0
0.08254528045654297,0.0,0.0
0.08297061920166016,0.0,0.0
0.08339571952819824,0.0,0.0
0.08382272720336914,0.0,0.0
0.08424782752990723,0.0,0.0
0.08467292785644531,0.0,0.0
0.08511853218078613,0.0,0.0
0.08554816246032715,0.0,0.0
0.08597636222839355,0.0,0.0
0.08640217781066895,0.0,0.0
0.08682775497436523,0.0,0.0
0.08725285530090332,0.0,0.0
0.08767867088317871,0.0,0.0
0.088104248046875,0.0,0.0
0.0885460376739502,0.0,0.0
0.0889732837677002,0.0,0.0
0.08939552307128906,0.0,0.0
0.08981800079345703,0.0,0.0
0.0902400016784668,0.0,0.0
0.09066319465637207,0.0,0.0
0.09108662605285645,0.0,0.0
0.09151053428649902,0.0,0.0
0.09195256233215332,0.0,0.0
0.0923757553100586,0.0,0.0
0.09279847145080566,0.0,0.0
0.09322190284729004,0.0,0.0
0.09364700317382812,0.0,0.0
0.09406924247741699,0.0,0.0
0.09449267387390137,0.0,0.0
0.09491658210754395,0.0,0.0
0.0953817367553711,0.0,0.0
0.09580564498901367,0.0,0.0
0.09622597694396973,0.0,0.0
0.0966482162475586,0.0,0.0
0.09707093238830566,0.0,0.0
0.09750008583068848,0.0,0.0
0.09792327880859375,0.0,0.0
0.098358154296875,0.0,0.0
0.09878420829772949,0.0,0.0
0.09920573234558105,0.0,0.0
0.09962606430053711,0.0,0.0
0.10004949569702148,0.0,0.0
0.10047268867492676,0.0,0.0
0.10089540481567383,0.0,0.0
0.1013174057006836,0.0,0.0
0.10175633430480957,0.0,0.0
0.10218238830566406,0.0,0.0
0.10260605812072754,0.0,0.0
0.1030282974243164,0.0,0.0
0.10344958305358887,0.0,0.0
0.10387253761291504,0.0,0.0
0.1042947769165039,0.0,0.0
0.10471773147583008,0.0,0.0
0.10515713691711426,0.0,0.0
0.1055910587310791,0.0,0.0
0.10602140426635742,0.0,0.0
0.10644364356994629,0.0,0.0
